14673,705.69,2,1,CREDIT
12892,303.38,1,3,DEBIT
12892,303.38,3,1,CREDIT
13252,691.34,1,3,CREDIT
13252,691.34,3,1,DEBIT
18604,474.43,1,1,Failed
19129,93.85,1,2,CREDIT
19129,93.85,2,1,DEBIT
18817,907.84,1,2,CREDIT
18817,907.84,2,1,DEBIT
16905,798.62,1,1,Failed
17252,897.07,1,2,DEBIT
17252,897.07,2,1,CREDIT
19011,693.14,1,1,Failed
15326,499.79,1,1,Failed
18637,430.13,1,1,Failed
15606,680.52,1,2,CREDIT
15606,680.52,2,1,DEBIT
19410,333.95,1,3,DEBIT
19410,333.95,3,1,CREDIT
14870,537.43,1,3,CREDIT
14870,537.43,3,1,DEBIT
16321,485.97,1,3,CREDIT
16321,485.97,3,1,DEBIT
18816,898.87,1,3,CREDIT
18816,898.87,3,1,DEBIT
16176,197.82,1,1,Failed
18289,248.1,1,3,CREDIT
18289,248.1,3,1,DEBIT
13352,471.56,1,1,Failed
19408,90.44,1,2,CREDIT
19408,90.44,2,1,DEBIT
19082,489.74,1,2,DEBIT
19082,489.74,2,1,CREDIT
18128,590.05,1,1,Failed
17792,405.64,1,1,Failed
17277,791.66,1,2,CREDIT
17277,791.66,2,1,DEBIT
13032,18.53,1,1,Failed
16243,166.97,1,2,CREDIT
16243,166.97,2,1,DEBIT
18779,6.19,1,1,Failed
16156,797.59,1,2,CREDIT
16156,797.59,2,1,DEBIT
13399,578.11,1,2,DEBIT
13399,578.11,2,1,CREDIT
16099,525.67,1,2,CREDIT
16099,525.67,2,1,DEBIT
13632,525.05,1,1,Failed
15653,924.85,1,1,Failed
16691,487.17,1,1,Failed
12893,709.64,1,1,Failed
14730,453.5,1,1,Failed
17972,198.08,1,2,CREDIT
17972,198.08,2,1,DEBIT
18630,777.26,1,1,Failed
18628,829.86,1,2,DEBIT
18628,829.86,2,1,CREDIT
14526,355.42,1,1,Failed
16583,357.88,1,1,Failed
18891,757.49,1,1,Failed
16457,309.31,1,2,DEBIT
16457,309.31,2,1,CREDIT
17033,341.63,1,2,CREDIT
17033,341.63,2,1,DEBIT
14395,876.33,1,1,Failed
13921,364.02,1,1,Failed
13312,65.4,1,1,Failed
12891,541.45,1,1,Failed
18469,264.48,1,1,Failed
15741,428.76,1,1,Failed
13542,373.09,1,2,CREDIT
13542,373.09,2,1,DEBIT
15315,503.1,1,2,CREDIT
15315,503.1,2,1,DEBIT
12845,447.8,1,1,Failed
19260,614.0,1,1,Failed
17495,577.27,1,1,Failed
15327,751.72,1,1,Failed
13366,290.29,1,1,Failed
17662,984.6,1,1,Failed
17539,949.25,1,3,CREDIT
17539,949.25,3,1,DEBIT
19246,471.57,1,1,Failed
13678,134.27,1,1,Failed
13214,608.0,1,2,CREDIT
13214,608.0,2,1,DEBIT
19396,676.45,1,1,Failed
18985,593.02,1,2,DEBIT
18985,593.02,2,1,CREDIT
14730,107.38,1,1,Failed
16209,554.46,1,3,CREDIT
16209,554.46,3,1,DEBIT
14015,865.49,1,1,Failed
18858,242.86,1,1,Failed
14753,273.72,1,1,Failed
17425,266.96,1,1,Failed
15699,542.64,1,1,Failed
15335,478.99,1,1,Failed
14893,977.83,1,1,Failed
18351,107.86,1,1,Failed
14086,665.43,1,2,CREDIT
14086,665.43,2,1,DEBIT
15842,94.49,1,1,Failed
18344,684.76,1,1,Failed
15660,324.77,1,1,Failed
13782,622.77,1,1,Failed
12838,369.25,1,1,Failed
17563,96.74,1,1,Failed
18969,595.31,1,3,DEBIT
18969,595.31,3,1,CREDIT
17040,265.69,1,1,Failed
15788,217.85,1,1,Failed
15246,696.75,1,1,Failed
17821,917.01,1,1,Failed
14233,68.85,1,1,Failed
13623,797.06,1,1,Failed
19407,197.4,1,2,DEBIT
19407,197.4,2,1,CREDIT
12970,656.65,1,1,Failed
13495,509.97,1,1,Failed
15164,998.1,1,2,CREDIT
15164,998.1,2,1,DEBIT
16126,18.06,1,1,Failed
18004,106.36,1,1,Failed
12807,211.79,1,2,DEBIT
12807,211.79,2,1,CREDIT
15599,139.95,1,2,DEBIT
15599,139.95,2,1,CREDIT
16390,661.68,1,1,Failed
13939,662.06,1,3,CREDIT
13939,662.06,3,1,DEBIT
18861,872.52,1,1,Failed
17306,966.32,1,2,CREDIT
17306,966.32,2,1,DEBIT
15916,712.89,1,1,Failed
14373,838.47,1,1,Failed
14929,425.12,1,1,Failed
19086,437.01,1,2,CREDIT
19086,437.01,2,1,DEBIT
17528,210.82,1,3,DEBIT
17528,210.82,3,1,CREDIT
18613,798.16,1,1,Failed
18311,206.04,1,1,Failed
12835,978.07,1,2,CREDIT
12835,978.07,2,1,DEBIT
14369,918.76,1,1,Failed
15148,455.79,1,2,CREDIT
15148,455.79,2,1,DEBIT
19230,743.98,1,2,CREDIT
19230,743.98,2,1,DEBIT
13094,702.43,1,1,Failed
16821,101.6,1,2,DEBIT
16821,101.6,2,1,CREDIT
18675,287.03,1,2,CREDIT
18675,287.03,2,1,DEBIT
15613,562.63,1,2,DEBIT
15613,562.63,2,1,CREDIT
17305,595.43,1,2,DEBIT
17305,595.43,2,1,CREDIT
14682,186.82,1,1,Failed
19107,303.78,1,1,Failed
13862,150.06,1,1,Failed
12893,107.76,1,1,Failed
14009,605.42,1,1,Failed
18066,482.2,1,1,Failed
13671,815.5,1,1,Failed
17886,94.92,1,1,Failed
13132,375.25,1,1,Failed
16495,197.11,1,3,CREDIT
16495,197.11,3,1,DEBIT
13530,236.73,1,3,CREDIT
13530,236.73,3,1,DEBIT
17808,176.67,1,2,CREDIT
17808,176.67,2,1,DEBIT
16558,696.29,1,1,Failed
16228,123.73,1,1,Failed
14851,833.25,1,1,Failed
13229,853.2,1,2,DEBIT
13229,853.2,2,1,CREDIT
17727,723.26,1,2,DEBIT
17727,723.26,2,1,CREDIT
13508,749.81,1,3,CREDIT
13508,749.81,3,1,DEBIT
17056,109.92,1,1,Failed
15381,735.36,1,2,CREDIT
15381,735.36,2,1,DEBIT
18074,115.95,1,1,Failed
13827,219.1,1,2,CREDIT
13827,219.1,2,1,DEBIT
13524,330.66,1,1,Failed
17349,899.48,1,3,CREDIT
17349,899.48,3,1,DEBIT
17534,447.94,1,2,DEBIT
17534,447.94,2,1,CREDIT
16743,619.69,1,1,Failed
16766,801.9,1,1,Failed
17139,45.07,1,2,CREDIT
17139,45.07,2,1,DEBIT
19020,734.94,1,1,Failed
17845,675.82,1,2,DEBIT
17845,675.82,2,1,CREDIT
16605,461.21,1,3,DEBIT
16605,461.21,3,1,CREDIT
15989,938.72,1,1,Failed
14981,21.78,1,2,DEBIT
14981,21.78,2,1,CREDIT
16863,93.31,1,1,Failed
17447,113.86,1,2,DEBIT
17447,113.86,2,1,CREDIT
18808,735.33,1,1,Failed
19413,273.59,1,1,Failed
18685,503.03,1,1,Failed
13017,439.7,1,3,CREDIT
13017,439.7,3,1,DEBIT
18330,166.58,1,1,Failed
19371,637.06,1,1,Failed
17905,928.32,1,2,DEBIT
17905,928.32,2,1,CREDIT
12919,586.36,1,1,Failed
13414,890.44,1,1,Failed
19443,223.87,1,1,Failed
13313,257.84,1,1,Failed
16126,539.06,1,2,CREDIT
16126,539.06,2,1,DEBIT
15685,250.39,1,1,Failed
16110,552.89,1,1,Failed
14591,770.24,1,1,Failed
13911,903.22,1,2,DEBIT
13911,903.22,2,1,CREDIT
17879,189.0,1,1,Failed
18645,374.63,1,1,Failed
16301,714.43,1,1,Failed
13746,926.31,1,1,Failed
18207,48.43,1,1,Failed
18323,952.04,1,1,Failed
16935,780.67,1,1,Failed
17615,584.05,1,1,Failed
14533,735.24,1,2,DEBIT
14533,735.24,2,1,CREDIT
15398,640.6,1,3,DEBIT
15398,640.6,3,1,CREDIT
18964,412.39,1,1,Failed
13423,621.5,1,1,Failed
13836,875.37,1,2,DEBIT
13836,875.37,2,1,CREDIT
17475,384.68,1,3,DEBIT
17475,384.68,3,1,CREDIT
17748,12.94,1,1,Failed
17169,486.0,1,2,DEBIT
17169,486.0,2,1,CREDIT
19141,252.36,1,1,Failed
19062,130.13,1,2,CREDIT
19062,130.13,2,1,DEBIT
16743,442.78,1,1,Failed
18125,321.59,1,1,Failed
19424,603.64,1,1,Failed
15094,323.5,1,1,Failed
13532,431.16,1,1,Failed
14193,100.12,1,1,Failed
17901,845.45,1,1,Failed
15737,791.02,1,2,CREDIT
15737,791.02,2,1,DEBIT
16650,391.86,1,1,Failed
18077,240.47,1,2,CREDIT
18077,240.47,2,1,DEBIT
16452,727.38,1,3,CREDIT
16452,727.38,3,1,DEBIT
16859,372.41,1,1,Failed
16408,596.76,1,1,Failed
15888,507.54,1,2,CREDIT
15888,507.54,2,1,DEBIT
13257,558.7,1,1,Failed
13101,718.28,1,1,Failed
13312,328.02,1,1,Failed
16285,465.76,1,1,Failed
18575,966.45,1,1,Failed
18527,656.97,1,1,Failed
16439,182.7,1,1,Failed
16559,847.29,1,1,Failed
17136,356.17,1,3,DEBIT
17136,356.17,3,1,CREDIT
17812,575.02,1,2,DEBIT
17812,575.02,2,1,CREDIT
18960,286.35,1,2,DEBIT
18960,286.35,2,1,CREDIT
18635,867.96,1,2,CREDIT
18635,867.96,2,1,DEBIT
13742,192.26,1,3,DEBIT
13742,192.26,3,1,CREDIT
14701,941.82,1,1,Failed
17189,797.02,1,2,DEBIT
17189,797.02,2,1,CREDIT
15228,652.2,1,1,Failed
16325,782.58,1,2,CREDIT
16325,782.58,2,1,DEBIT
17903,923.62,1,1,Failed
13918,223.11,1,2,CREDIT
13918,223.11,2,1,DEBIT
17907,432.1,1,1,Failed
16038,929.9,1,1,Failed
15606,553.37,1,2,CREDIT
15606,553.37,2,1,DEBIT
14430,372.0,1,2,DEBIT
14430,372.0,2,1,CREDIT
15503,913.59,1,3,CREDIT
15503,913.59,3,1,DEBIT
17976,5.73,1,1,Failed
17725,858.33,1,2,DEBIT
17725,858.33,2,1,CREDIT
17704,713.8,1,2,DEBIT
17704,713.8,2,1,CREDIT
16056,432.72,1,1,Failed
16018,203.39,1,1,Failed
12785,409.34,1,2,CREDIT
12785,409.34,2,1,DEBIT
17008,684.71,1,1,Failed
16919,178.63,1,1,Failed
19004,965.83,1,1,Failed
18995,646.92,1,1,Failed
12935,504.01,1,3,CREDIT
12935,504.01,3,1,DEBIT
18849,497.5,1,1,Failed
16796,922.03,1,1,Failed
15192,899.29,1,2,DEBIT
15192,899.29,2,1,CREDIT
15811,466.79,1,1,Failed
17145,428.74,1,1,Failed
16642,14.91,1,1,Failed
14422,485.16,1,1,Failed
17510,594.19,1,1,Failed
16041,92.55,1,3,DEBIT
16041,92.55,3,1,CREDIT
12955,839.01,1,1,Failed
14096,119.35,1,1,Failed
16137,289.39,1,1,Failed
14601,298.12,1,3,DEBIT
14601,298.12,3,1,CREDIT
16741,72.75,1,2,DEBIT
16741,72.75,2,1,CREDIT
17681,810.31,1,1,Failed
18994,838.34,1,2,DEBIT
18994,838.34,2,1,CREDIT
15989,843.76,1,1,Failed
18802,662.71,1,1,Failed
13417,789.66,1,2,CREDIT
13417,789.66,2,1,DEBIT
15050,262.67,1,2,CREDIT
15050,262.67,2,1,DEBIT
15232,322.46,1,1,Failed
19071,71.64,1,2,CREDIT
19071,71.64,2,1,DEBIT
19346,722.8,1,1,Failed
16564,893.03,1,1,Failed
15195,490.92,1,2,CREDIT
15195,490.92,2,1,DEBIT
14908,419.01,1,2,DEBIT
14908,419.01,2,1,CREDIT
16888,919.24,1,1,Failed
17829,346.01,1,1,Failed
15246,952.29,1,2,CREDIT
15246,952.29,2,1,DEBIT
16118,144.34,1,1,Failed
16894,281.98,1,1,Failed
17765,482.78,1,1,Failed
15151,104.29,1,1,Failed
14517,957.03,1,2,DEBIT
14517,957.03,2,1,CREDIT
17184,758.3,1,1,Failed
13758,738.72,1,2,DEBIT
13758,738.72,2,1,CREDIT
17275,556.09,1,3,DEBIT
17275,556.09,3,1,CREDIT
16199,744.08,1,1,Failed
15501,351.55,1,1,Failed
17464,442.2,1,1,Failed
17395,428.68,1,2,DEBIT
17395,428.68,2,1,CREDIT
16908,868.64,1,2,DEBIT
16908,868.64,2,1,CREDIT
16655,438.68,1,1,Failed
14907,424.44,1,1,Failed
14077,819.35,1,2,DEBIT
14077,819.35,2,1,CREDIT
15289,968.52,1,2,DEBIT
15289,968.52,2,1,CREDIT
16904,587.87,1,1,Failed
16742,6.61,1,3,DEBIT
16742,6.61,3,1,CREDIT
17605,335.89,1,1,Failed
13134,559.95,1,1,Failed
17101,43.61,1,3,CREDIT
17101,43.61,3,1,DEBIT
19142,620.79,1,1,Failed
14752,148.36,1,1,Failed
18510,861.02,1,1,Failed
15029,906.69,1,3,DEBIT
15029,906.69,3,1,CREDIT
18632,508.31,1,1,Failed
15089,123.88,1,2,DEBIT
15089,123.88,2,1,CREDIT
16038,877.3,1,2,CREDIT
16038,877.3,2,1,DEBIT
14053,388.6,1,2,DEBIT
14053,388.6,2,1,CREDIT
19190,211.02,1,1,Failed
15503,413.03,1,1,Failed
16705,115.46,1,1,Failed
15433,272.74,1,1,Failed
17368,802.32,1,1,Failed
18830,852.01,1,1,Failed
14964,780.43,1,1,Failed
15330,195.44,1,1,Failed
18660,520.61,1,1,Failed
17587,456.7,1,1,Failed
12932,587.22,1,1,Failed
13717,651.69,1,1,Failed
17982,891.94,1,3,CREDIT
17982,891.94,3,1,DEBIT
13665,502.93,1,2,CREDIT
13665,502.93,2,1,DEBIT
17922,999.3,1,2,CREDIT
17922,999.3,2,1,DEBIT
18584,667.7,1,1,Failed
15420,298.62,1,1,Failed
17500,776.41,1,1,Failed
18433,212.79,1,2,DEBIT
18433,212.79,2,1,CREDIT
18810,429.46,1,2,CREDIT
18810,429.46,2,1,DEBIT
14813,461.79,1,1,Failed
16361,566.67,1,1,Failed
13683,644.0,1,1,Failed
18811,492.94,1,2,CREDIT
18811,492.94,2,1,DEBIT
17291,325.42,1,1,Failed
13325,864.01,1,2,DEBIT
13325,864.01,2,1,CREDIT
14166,987.85,1,1,Failed
15221,474.19,1,3,CREDIT
15221,474.19,3,1,DEBIT
15765,62.94,1,1,Failed
18461,714.73,1,1,Failed
16979,273.48,1,2,CREDIT
16979,273.48,2,1,DEBIT
13694,429.18,1,1,Failed
14047,812.53,1,1,Failed
12957,716.63,1,1,Failed
12922,346.92,1,1,Failed
16668,462.77,1,2,DEBIT
16668,462.77,2,1,CREDIT
15879,836.2,1,1,Failed
15622,866.13,1,1,Failed
15114,870.55,1,1,Failed
18939,956.46,1,3,CREDIT
18939,956.46,3,1,DEBIT
13606,836.08,1,1,Failed
16578,344.33,1,1,Failed
18769,634.06,1,2,DEBIT
18769,634.06,2,1,CREDIT
16946,533.66,1,1,Failed
15856,87.49,1,1,Failed
17739,21.51,1,1,Failed
17925,636.45,1,1,Failed
13814,855.48,1,1,Failed
12885,3.02,1,2,DEBIT
12885,3.02,2,1,CREDIT
15116,130.67,1,1,Failed
17711,903.23,1,1,Failed
13456,91.06,1,1,Failed
17780,350.95,2,1,CREDIT
17780,350.95,1,2,DEBIT
15129,587.09,2,3,DEBIT
15129,587.09,3,2,CREDIT
16241,812.59,2,1,CREDIT
16241,812.59,1,2,DEBIT
15472,442.45,2,2,Failed
15802,68.29,2,3,DEBIT
15802,68.29,3,2,CREDIT
18842,91.07,2,2,Failed
13260,393.43,2,2,Failed
18968,917.45,2,2,Failed
18084,377.72,2,1,CREDIT
18084,377.72,1,2,DEBIT
18090,664.69,2,1,CREDIT
18090,664.69,1,2,DEBIT
15128,759.41,2,3,DEBIT
15128,759.41,3,2,CREDIT
14850,319.53,2,1,DEBIT
14850,319.53,1,2,CREDIT
13874,178.67,2,2,Failed
17383,829.3,2,1,CREDIT
17383,829.3,1,2,DEBIT
17089,685.43,2,2,Failed
13223,368.65,2,2,Failed
15116,865.28,2,1,CREDIT
15116,865.28,1,2,DEBIT
16623,268.7,2,1,DEBIT
16623,268.7,1,2,CREDIT
16859,967.16,2,1,CREDIT
16859,967.16,1,2,DEBIT
18847,679.3,2,1,CREDIT
18847,679.3,1,2,DEBIT
18155,275.8,2,1,CREDIT
18155,275.8,1,2,DEBIT
17923,504.72,2,2,Failed
15186,136.95,2,1,CREDIT
15186,136.95,1,2,DEBIT
18522,792.82,2,1,DEBIT
18522,792.82,1,2,CREDIT
18438,609.74,2,1,DEBIT
18438,609.74,1,2,CREDIT
14539,895.26,2,1,DEBIT
14539,895.26,1,2,CREDIT
17312,905.42,2,1,CREDIT
17312,905.42,1,2,DEBIT
18255,631.89,2,1,DEBIT
18255,631.89,1,2,CREDIT
18651,537.44,2,1,CREDIT
18651,537.44,1,2,DEBIT
17664,348.34,2,1,DEBIT
17664,348.34,1,2,CREDIT
15090,5.16,2,2,Failed
18311,314.32,2,1,CREDIT
18311,314.32,1,2,DEBIT
17317,199.51,2,3,CREDIT
17317,199.51,3,2,DEBIT
13044,415.12,2,1,CREDIT
13044,415.12,1,2,DEBIT
13728,644.52,2,1,CREDIT
13728,644.52,1,2,DEBIT
16865,951.26,2,1,CREDIT
16865,951.26,1,2,DEBIT
15797,491.99,2,1,DEBIT
15797,491.99,1,2,CREDIT
14068,130.87,2,2,Failed
13195,915.94,2,1,CREDIT
13195,915.94,1,2,DEBIT
16853,247.96,2,1,CREDIT
16853,247.96,1,2,DEBIT
14513,68.35,2,3,DEBIT
14513,68.35,3,2,CREDIT
15541,479.6,2,3,CREDIT
15541,479.6,3,2,DEBIT
16722,216.42,2,1,DEBIT
16722,216.42,1,2,CREDIT
13208,805.95,2,2,Failed
17794,34.55,2,1,CREDIT
17794,34.55,1,2,DEBIT
13303,28.97,2,1,CREDIT
13303,28.97,1,2,DEBIT
14912,857.75,2,2,Failed
12915,503.94,2,2,Failed
14659,569.0,2,1,CREDIT
14659,569.0,1,2,DEBIT
19264,21.38,2,2,Failed
17364,935.23,2,2,Failed
18060,992.94,2,3,DEBIT
18060,992.94,3,2,CREDIT
14394,420.41,2,1,DEBIT
14394,420.41,1,2,CREDIT
18996,988.35,2,2,Failed
16290,171.05,2,2,Failed
15493,11.4,2,1,DEBIT
15493,11.4,1,2,CREDIT
14216,112.74,2,1,DEBIT
14216,112.74,1,2,CREDIT
15485,158.06,2,3,DEBIT
15485,158.06,3,2,CREDIT
12904,858.53,2,1,DEBIT
12904,858.53,1,2,CREDIT
13852,615.9,2,1,DEBIT
13852,615.9,1,2,CREDIT
19372,849.28,2,2,Failed
15621,908.29,2,3,CREDIT
15621,908.29,3,2,DEBIT
18437,348.2,2,1,DEBIT
18437,348.2,1,2,CREDIT
14976,924.6,2,1,CREDIT
14976,924.6,1,2,DEBIT
13192,94.76,2,3,CREDIT
13192,94.76,3,2,DEBIT
13831,933.19,2,1,DEBIT
13831,933.19,1,2,CREDIT
16872,307.81,2,2,Failed
16304,993.93,2,1,DEBIT
16304,993.93,1,2,CREDIT
15980,13.7,2,1,CREDIT
15980,13.7,1,2,DEBIT
16811,370.58,2,2,Failed
15939,120.24,2,3,DEBIT
15939,120.24,3,2,CREDIT
19051,237.1,2,1,DEBIT
19051,237.1,1,2,CREDIT
18876,330.89,2,1,DEBIT
18876,330.89,1,2,CREDIT
13006,629.94,2,1,DEBIT
13006,629.94,1,2,CREDIT
18219,774.0,2,2,Failed
13898,177.16,2,1,CREDIT
13898,177.16,1,2,DEBIT
14255,966.1,2,3,CREDIT
14255,966.1,3,2,DEBIT
14604,530.23,2,2,Failed
13506,428.28,2,1,CREDIT
13506,428.28,1,2,DEBIT
13954,937.19,2,2,Failed
16948,351.89,2,1,CREDIT
16948,351.89,1,2,DEBIT
16147,71.63,2,2,Failed
14547,749.81,2,2,Failed
15835,994.47,2,1,CREDIT
15835,994.47,1,2,DEBIT
15662,853.87,2,1,CREDIT
15662,853.87,1,2,DEBIT
13432,380.47,2,1,CREDIT
13432,380.47,1,2,DEBIT
14301,19.47,2,2,Failed
13463,882.1,2,1,DEBIT
13463,882.1,1,2,CREDIT
18730,719.89,2,2,Failed
16141,538.44,2,2,Failed
15007,369.91,2,3,CREDIT
15007,369.91,3,2,DEBIT
13405,53.32,2,1,CREDIT
13405,53.32,1,2,DEBIT
15203,675.37,2,1,CREDIT
15203,675.37,1,2,DEBIT
17859,150.99,2,2,Failed
19145,920.37,2,1,DEBIT
19145,920.37,1,2,CREDIT
19319,190.58,2,3,CREDIT
19319,190.58,3,2,DEBIT
13241,95.93,2,2,Failed
19462,245.74,2,1,CREDIT
19462,245.74,1,2,DEBIT
17589,983.67,2,2,Failed
15337,700.23,2,2,Failed
14213,357.06,2,1,DEBIT
14213,357.06,1,2,CREDIT
13456,269.77,2,1,DEBIT
13456,269.77,1,2,CREDIT
17671,533.44,2,3,CREDIT
17671,533.44,3,2,DEBIT
19431,256.42,2,1,DEBIT
19431,256.42,1,2,CREDIT
15877,776.24,2,3,DEBIT
15877,776.24,3,2,CREDIT
18660,183.76,2,2,Failed
15458,684.03,2,3,CREDIT
15458,684.03,3,2,DEBIT
17546,84.63,2,2,Failed
17006,273.34,2,1,DEBIT
17006,273.34,1,2,CREDIT
15359,804.25,2,1,DEBIT
15359,804.25,1,2,CREDIT
17631,505.43,2,1,CREDIT
17631,505.43,1,2,DEBIT
17319,474.52,2,1,CREDIT
17319,474.52,1,2,DEBIT
18233,288.23,2,1,CREDIT
18233,288.23,1,2,DEBIT
19331,839.19,2,2,Failed
18616,120.26,2,2,Failed
16128,296.51,2,2,Failed
13466,569.51,2,2,Failed
15707,866.5,2,2,Failed
17254,829.75,2,2,Failed
15170,896.88,2,1,DEBIT
15170,896.88,1,2,CREDIT
14702,357.4,2,1,CREDIT
14702,357.4,1,2,DEBIT
15574,824.89,2,1,CREDIT
15574,824.89,1,2,DEBIT
18920,653.88,2,2,Failed
13707,577.89,2,1,CREDIT
13707,577.89,1,2,DEBIT
17386,240.27,2,1,DEBIT
17386,240.27,1,2,CREDIT
13658,264.32,2,1,CREDIT
13658,264.32,1,2,DEBIT
14981,878.47,2,3,DEBIT
14981,878.47,3,2,CREDIT
12813,484.74,2,1,DEBIT
12813,484.74,1,2,CREDIT
17989,641.45,2,2,Failed
16433,967.31,2,1,DEBIT
16433,967.31,1,2,CREDIT
13372,77.54,2,1,CREDIT
13372,77.54,1,2,DEBIT
13351,626.22,2,1,DEBIT
13351,626.22,1,2,CREDIT
14063,401.28,2,3,DEBIT
14063,401.28,3,2,CREDIT
18463,401.95,2,1,CREDIT
18463,401.95,1,2,DEBIT
13791,404.75,2,1,CREDIT
13791,404.75,1,2,DEBIT
15157,787.01,2,1,DEBIT
15157,787.01,1,2,CREDIT
13592,76.37,2,2,Failed
17124,281.73,2,1,CREDIT
17124,281.73,1,2,DEBIT
18655,376.47,2,2,Failed
17391,479.4,2,2,Failed
15678,275.51,2,1,DEBIT
15678,275.51,1,2,CREDIT
18301,685.44,2,2,Failed
13050,951.17,2,1,DEBIT
13050,951.17,1,2,CREDIT
13831,183.24,2,1,DEBIT
13831,183.24,1,2,CREDIT
15196,247.59,2,1,DEBIT
15196,247.59,1,2,CREDIT
18506,408.64,2,2,Failed
16115,317.96,2,3,DEBIT
16115,317.96,3,2,CREDIT
12870,338.18,2,3,CREDIT
12870,338.18,3,2,DEBIT
17360,13.64,2,2,Failed
17487,249.97,2,1,CREDIT
17487,249.97,1,2,DEBIT
12920,525.39,2,1,CREDIT
12920,525.39,1,2,DEBIT
13424,243.53,2,1,CREDIT
13424,243.53,1,2,DEBIT
15187,380.88,2,2,Failed
17843,517.76,2,1,CREDIT
17843,517.76,1,2,DEBIT
18403,653.75,2,2,Failed
17640,729.92,2,1,DEBIT
17640,729.92,1,2,CREDIT
15652,322.03,2,1,DEBIT
15652,322.03,1,2,CREDIT
17076,459.73,2,2,Failed
16402,129.25,2,2,Failed
15505,951.13,2,2,Failed
17577,331.67,2,1,CREDIT
17577,331.67,1,2,DEBIT
16258,222.38,2,3,CREDIT
16258,222.38,3,2,DEBIT
17680,129.53,2,1,CREDIT
17680,129.53,1,2,DEBIT
18723,729.23,2,3,DEBIT
18723,729.23,3,2,CREDIT
13107,348.14,2,1,DEBIT
13107,348.14,1,2,CREDIT
15779,462.79,2,2,Failed
19453,951.54,2,1,DEBIT
19453,951.54,1,2,CREDIT
16406,983.77,2,1,DEBIT
16406,983.77,1,2,CREDIT
14250,204.31,2,2,Failed
16665,220.01,2,2,Failed
14615,109.04,2,2,Failed
17175,499.78,2,1,CREDIT
17175,499.78,1,2,DEBIT
19230,810.9,2,1,CREDIT
19230,810.9,1,2,DEBIT
18032,402.58,2,1,DEBIT
